Date,Lot,Final_OOF_Raw_Probability,Final_OOF_Risk_Score,Final_OOF_Risk_Percentile,Final_OOF_Threshold,Final_OOF_Prediction,Final_OOF_Fold
2021-09-28,21,0.014376254,11.028651334453793,0.9136363636363637,0.16456955671310425,정상 위험,4
2021-09-28,22,0.003227983,2.117186243177455,0.8272727272727273,0.16456955671310425,정상 위험,4
2021-09-29,1,0.003852667,2.6165328277701305,0.8318181818181818,0.16456955671310425,정상 위험,4
2021-09-29,2,0.0010534228,0.3789331511824326,0.6272727272727273,0.16456955671310425,정상 위험,4
2021-09-29,3,0.0003899762,-0.15139853556687338,0.31363636363636366,0.16456955671310425,정상 위험,4
2021-09-29,4,0.00041910398,-0.12811499478377386,0.38181818181818183,0.16456955671310425,정상 위험,4
2021-09-29,5,0.0018634372,1.0264250715164926,0.7818181818181819,0.16456955671310425,정상 위험,4
2021-09-29,6,0.001957778,1.101837070560512,0.7818181818181819,0.16456955671310425,정상 위험,4
2021-09-29,7,0.009385144,7.038965557087671,0.8863636363636364,0.16456955671310425,정상 위험,4
2021-09-29,8,0.00024624623,-0.2662903046032722,0.05454545454545454,0.16456955671310425,정상 위험,4
2021-09-29,9,0.009928307,7.473146898527064,0.8863636363636364,0.16456955671310425,정상 위험,4
2021-09-29,10,0.0003922201,-0.14960485077508004,0.31363636363636366,0.16456955671310425,정상 위험,4
2021-09-29,11,0.005596147,4.010198272893252,0.8545454545454545,0.16456955671310425,정상 위험,4
2021-09-29,12,0.00103804,0.3666368021638492,0.6272727272727273,0.16456955671310425,정상 위험,4
2021-09-29,13,0.00039887743,-0.14428326019124124,0.33181818181818185,0.16456955671310425,정상 위험,4
2021-09-29,14,0.0004971694,-0.0657127474060724,0.4727272727272727,0.16456955671310425,정상 위험,4
2021-09-29,15,0.0009572219,0.30203413859078865,0.6227272727272727,0.16456955671310425,정상 위험,4
2021-09-29,16,0.00038599444,-0.15458138386434198,0.31363636363636366,0.16456955671310425,정상 위험,4
2021-09-29,17,0.0029423803,1.8888873456840745,0.8181818181818182,0.16456955671310425,정상 위험,4
2021-09-29,18,0.00028048575,-0.23892065215401187,0.12272727272727273,0.16456955671310425,정상 위험,4
2021-09-29,19,0.00027853294,-0.24048164647515,0.12272727272727273,0.16456955671310425,정상 위험,4
2021-09-29,20,0.21617195,172.33575592449318,0.9954545454545455,0.16456955671310425,불량 위험,4
2021-09-29,21,0.20917924,166.7460716732713,0.9954545454545455,0.16456955671310425,불량 위험,4
2021-09-29,22,0.0002353792,-0.2749769618520468,0.02727272727272727,0.16456955671310425,정상 위험,4
2021-09-30,1,0.00028070138,-0.23874828625748273,0.12272727272727273,0.16456955671310425,정상 위험,4
2021-09-30,2,0.0003154706,-0.2109552218340248,0.21818181818181817,0.16456955671310425,정상 위험,4
2021-09-30,3,0.0055536027,3.9761901953560037,0.8545454545454545,0.16456955671310425,정상 위험,4
2021-09-30,4,0.0004311214,-0.11850875419378509,0.39090909090909093,0.16456955671310425,정상 위험,4
2021-09-30,5,0.004401408,3.05517367440238,0.8363636363636363,0.16456955671310425,정상 위험,4
2021-09-30,6,0.0027108507,1.703812203668325,0.8136363636363636,0.16456955671310425,정상 위험,4
2021-09-30,7,0.00025754608,-0.25725767091635027,0.07272727272727272,0.16456955671310425,정상 위험,4
2021-09-30,8,0.0017941669,0.971053207740036,0.7681818181818182,0.16456955671310425,정상 위험,4
2021-09-30,9,0.00023898607,-0.2720937705838998,0.031818181818181815,0.16456955671310425,정상 위험,4
2021-09-30,10,0.00026149256,-0.25410301906463595,0.07727272727272727,0.16456955671310425,정상 위험,4
2021-09-30,11,0.00030971068,-0.2155594548231172,0.21363636363636362,0.16456955671310425,정상 위험,4
2021-09-30,12,0.0073697283,5.427925615635776,0.8590909090909091,0.16456955671310425,정상 위험,4
2021-09-30,13,0.0009545116,0.2998676186177595,0.6227272727272727,0.16456955671310425,정상 위험,4
2021-09-30,14,0.0032985932,2.1736291996622663,0.8272727272727273,0.16456955671310425,정상 위험,4
2021-09-30,15,0.006591963,4.80621241215452,0.8545454545454545,0.16456955671310425,정상 위험,4
2021-09-30,16,0.011977045,9.110823268516638,0.8909090909090909,0.16456955671310425,정상 위험,4
2021-09-30,17,0.00029802322,-0.22490192371181733,0.19090909090909092,0.16456955671310425,정상 위험,4
2021-09-30,18,0.00041910398,-0.12811499478377386,0.38181818181818183,0.16456955671310425,정상 위험,4
2021-09-30,19,0.006494851,4.728584898323314,0.8545454545454545,0.16456955671310425,정상 위험,4
2021-09-30,20,0.0034280217,2.277088938452905,0.8272727272727273,0.16456955671310425,정상 위험,4
2021-09-30,21,0.00031019768,-0.21517017171519143,0.21363636363636362,0.16456955671310425,정상 위험,4
2021-09-30,22,0.0010938268,0.4112304582287686,0.6454545454545455,0.16456955671310425,정상 위험,4
2021-10-05,1,0.00064893736,0.0556042750743815,0.5272727272727272,0.16456955671310425,정상 위험,4
2021-10-05,2,0.0004484261,-0.10467611764068985,0.42272727272727273,0.16456955671310425,정상 위험,4
2021-10-05,3,0.0007972073,0.1741251034887495,0.5772727272727273,0.16456955671310425,정상 위험,4
2021-10-05,4,0.0019960543,1.1324336573342246,0.7818181818181819,0.16456955671310425,정상 위험,4
2021-10-05,5,0.0002353792,-0.2749769618520468,0.02727272727272727,0.16456955671310425,정상 위험,4
2021-10-05,6,0.00097140623,0.31337250638555275,0.6227272727272727,0.16456955671310425,정상 위험,4
2021-10-05,7,0.00027802723,-0.2408858885885378,0.11818181818181818,0.16456955671310425,정상 위험,4
2021-10-05,8,0.00041910398,-0.12811499478377386,0.38181818181818183,0.16456955671310425,정상 위험,4
2021-10-05,9,0.018984754,14.712494824544708,0.9227272727272727,0.16456955671310425,정상 위험,4
2021-10-05,10,0.0017795508,0.9593697359219067,0.7681818181818182,0.16456955671310425,정상 위험,4
2021-10-05,11,0.0060130646,4.343465000266028,0.8545454545454545,0.16456955671310425,정상 위험,4
2021-10-05,12,0.00046275553,-0.09322175357651093,0.4409090909090909,0.16456955671310425,정상 위험,4
2021-10-05,13,0.0003477091,-0.18518508954267576,0.23636363636363636,0.16456955671310425,정상 위험,4
2021-10-05,14,0.0004370493,-0.11377023912144714,0.4,0.16456955671310425,정상 위험,4
2021-10-05,15,0.00080883206,0.1834174608723715,0.5818181818181818,0.16456955671310425,정상 위험,4
2021-10-05,16,0.00023898607,-0.2720937705838998,0.031818181818181815,0.16456955671310425,정상 위험,4
2021-10-05,17,0.0014349082,0.6838767814389963,0.7090909090909091,0.16456955671310425,정상 위험,4
2021-10-05,18,0.0003477091,-0.18518508954267576,0.23636363636363636,0.16456955671310425,정상 위험,4
2021-10-05,19,0.00028048575,-0.23892065215401187,0.12272727272727273,0.16456955671310425,정상 위험,4
2021-10-05,20,0.0011438351,0.45120501535671026,0.6727272727272727,0.16456955671310425,정상 위험,4
2021-10-05,21,0.00041910398,-0.12811499478377386,0.38181818181818183,0.16456955671310425,정상 위험,4
2021-10-05,22,0.00049013033,-0.07133947378406376,0.4727272727272727,0.16456955671310425,정상 위험,4
2021-10-01,1,0.0023229271,1.4153639086727772,0.8136363636363636,0.037678174674510956,정상 위험,5
2021-10-01,2,0.00018361221,-0.25186104335849624,0.013636363636363636,0.037678174674510956,정상 위험,5
2021-10-01,3,0.00044944652,-0.04468929834881137,0.4409090909090909,0.037678174674510956,정상 위험,5
2021-10-01,4,0.00044869247,-0.045276950441058596,0.4318181818181818,0.037678174674510956,정상 위험,5
2021-10-01,5,0.00033817958,-0.13140258241329258,0.32727272727272727,0.037678174674510956,정상 위험,5
2021-10-01,6,0.00032520105,-0.14151709807829838,0.30454545454545456,0.037678174674510956,정상 위험,5
2021-10-01,7,0.0013415982,0.6505882273489607,0.7,0.037678174674510956,정상 위험,5
2021-10-01,8,0.00046821136,-0.030065359766200703,0.4636363636363636,0.037678174674510956,정상 위험,5
2021-10-01,9,0.0018762168,1.0672307255786926,0.7863636363636364,0.037678174674510956,정상 위험,5
2021-10-01,10,0.00038705012,-0.09331647130874962,0.36363636363636365,0.037678174674510956,정상 위험,5
2021-10-01,11,0.00047035026,-0.02839845916936435,0.4636363636363636,0.037678174674510956,정상 위험,5
2021-10-01,12,0.00089932984,0.3059167231163897,0.6272727272727273,0.037678174674510956,정상 위험,5
2021-10-01,13,0.028526552,21.83654506612977,0.9818181818181818,0.037678174674510956,정상 위험,5
2021-10-01,14,0.0002945609,-0.1653957916169441,0.2636363636363636,0.037678174674510956,정상 위험,5
2021-10-01,15,0.00025812845,-0.1937885577578182,0.15,0.037678174674510956,정상 위험,5
2021-10-01,16,0.0004182509,-0.06900088886660065,0.4,0.037678174674510956,정상 위험,5
2021-10-01,17,0.0004948633,-0.009294787606574102,0.4909090909090909,0.037678174674510956,정상 위험,5
2021-10-01,18,0.00030231784,-0.15935058920888603,0.2681818181818182,0.037678174674510956,정상 위험,5
2021-10-01,19,0.0002961177,-0.16418251878825568,0.2636363636363636,0.037678174674510956,정상 위험,5
2021-10-01,20,0.0001867496,-0.24941598968817894,0.01818181818181818,0.037678174674510956,정상 위험,5
2021-10-01,21,0.9670088,753.2207204893859,1.0,0.037678174674510956,불량 위험,5
2021-10-01,22,0.0009119583,0.3157584043602429,0.6272727272727273,0.037678174674510956,정상 위험,5
2021-10-07,1,0.00032466018,-0.14193860900046143,0.3,0.037678174674510956,정상 위험,5
2021-10-07,2,0.00020467193,-0.2354486432778798,0.05,0.037678174674510956,정상 위험,5
2021-10-07,3,0.0002886348,-0.17001415324306968,0.2409090909090909,0.037678174674510956,정상 위험,5
2021-10-07,4,0.0003729177,-0.10433023597994347,0.35909090909090907,0.037678174674510956,정상 위험,5
2021-10-07,5,0.0050884187,3.5705849995605763,0.8954545454545455,0.037678174674510956,정상 위험,5
2021-10-07,6,0.0042550294,2.9211025352592532,0.8818181818181818,0.037678174674510956,정상 위험,5
2021-10-07,7,0.0003766837,-0.10139530968280322,0.35909090909090907,0.037678174674510956,정상 위험,5
2021-10-07,8,0.00031097318,-0.15260525770346847,0.2863636363636364,0.037678174674510956,정상 위험,5
2021-10-07,9,0.00046719954,-0.030853900915572233,0.45454545454545453,0.037678174674510956,정상 위험,5
2021-10-07,10,0.0010158244,0.39670401548521894,0.6454545454545455,0.037678174674510956,정상 위험,5
2021-10-07,11,0.00022461137,-0.219909306540535,0.06363636363636363,0.037678174674510956,정상 위험,5
2021-10-07,12,0.0022880526,1.3881852545719626,0.8090909090909091,0.037678174674510956,정상 위험,5
2021-10-07,13,0.00032818137,-0.13919445586121582,0.3181818181818182,0.037678174674510956,정상 위험,5
2021-10-07,14,0.0001891216,-0.24756743385158775,0.01818181818181818,0.037678174674510956,정상 위험,5
2021-10-07,15,0.0029589057,1.9109988783089473,0.8545454545454545,0.037678174674510956,정상 위험,5
2021-10-07,16,0.0017878814,0.9983885383867784,0.7681818181818182,0.037678174674510956,정상 위험,5
2021-10-07,17,0.00077585,0.2096856253531244,0.6045454545454545,0.037678174674510956,정상 위험,5
2021-10-07,18,0.00032305188,-0.14319200520524256,0.29545454545454547,0.037678174674510956,정상 위험,5
2021-10-07,19,0.0003503711,-0.12190141685359958,0.3409090909090909,0.037678174674510956,정상 위험,5
2021-10-07,20,0.017495846,13.240023054043618,0.9545454545454546,0.037678174674510956,정상 위험,5
2021-10-07,21,0.00040593042,-0.07860255565832681,0.39545454545454545,0.037678174674510956,정상 위험,5
2021-10-07,22,0.0005158832,0.0070865729940068345,0.5045454545454545,0.037678174674510956,정상 위험,5
2021-10-08,1,0.0011743591,0.5202543465946479,0.6772727272727272,0.037678174674510956,정상 위험,5
2021-10-08,2,0.005742697,4.080481481873996,0.9,0.037678174674510956,정상 위험,5
2021-10-08,3,0.0035334474,2.358754525723748,0.8772727272727273,0.037678174674510956,정상 위험,5
2021-10-08,4,0.00028142543,-0.1756326053282426,0.21363636363636362,0.037678174674510956,정상 위험,5
2021-10-08,5,0.0012002691,0.5404466794382162,0.6818181818181818,0.037678174674510956,정상 위험,5
2021-10-08,6,0.00043465305,-0.0562182480762908,0.40454545454545454,0.037678174674510956,정상 위험,5
2021-10-08,7,0.002951044,1.9048720002212343,0.8545454545454545,0.037678174674510956,정상 위험,5
2021-10-08,8,0.00034917868,-0.122830696018039,0.3409090909090909,0.037678174674510956,정상 위험,5
2021-10-08,9,0.00046033727,-0.03620185476259853,0.45454545454545453,0.037678174674510956,정상 위험,5
2021-10-08,10,0.00024603878,-0.20321036113947372,0.11818181818181818,0.037678174674510956,정상 위험,5
2021-10-08,11,0.0009343179,0.3331838346319931,0.6409090909090909,0.037678174674510956,정상 위험,5
2021-10-08,12,0.0008666728,0.2804662093611114,0.6090909090909091,0.037678174674510956,정상 위험,5
2021-10-08,13,0.00042826173,-0.06119917169610861,0.4,0.037678174674510956,정상 위험,5
2021-10-08,14,0.0013325296,0.6435207974467697,0.7,0.037678174674510956,정상 위험,5
2021-10-08,15,0.021858372,16.639855031452367,0.9681818181818181,0.037678174674510956,정상 위험,5
2021-10-08,16,0.00023506072,-0.21176584889090874,0.1,0.037678174674510956,정상 위험,5
2021-10-08,17,0.0018859106,1.0747853517038743,0.7863636363636364,0.037678174674510956,정상 위험,5
2021-10-08,18,0.00060219364,0.0743505891805343,0.5681818181818182,0.037678174674510956,정상 위험,5
2021-10-08,19,0.028018394,21.44052439551449,0.9818181818181818,0.037678174674510956,정상 위험,5
2021-10-08,20,0.00028568457,-0.172313342904539,0.2318181818181818,0.037678174674510956,정상 위험,5
2021-10-08,21,0.00076352945,0.20008386783584461,0.6045454545454545,0.037678174674510956,정상 위험,5
2021-10-08,22,0.00025849565,-0.19350238668028208,0.15,0.037678174674510956,정상 위험,5
2021-10-12,1,0.0010898022,0.45435692942244277,0.6636363636363637,0.037678174674510956,정상 위험,5
2021-10-12,2,0.00035610728,-0.11743105128683226,0.34545454545454546,0.037678174674510956,정상 위험,5
2021-10-12,3,0.001672684,0.9086121554992668,0.759090909090909,0.037678174674510956,정상 위험,5
2021-10-12,4,0.0012880063,0.608822628010028,0.6954545454545454,0.037678174674510956,정상 위험,5
2021-10-12,5,0.002224516,1.3386694248142226,0.8045454545454546,0.037678174674510956,정상 위험,5
2021-10-12,6,0.00045713244,-0.03869946120985576,0.45454545454545453,0.037678174674510956,정상 위험,5
2021-10-12,7,0.0029910835,1.9360759656854862,0.8545454545454545,0.037678174674510956,정상 위험,5
2021-10-12,8,0.00063602114,0.10071325765200441,0.5727272727272728,0.037678174674510956,정상 위험,5
2021-10-12,9,0.0022354384,1.3471816591579646,0.8045454545454546,0.037678174674510956,정상 위험,5
2021-10-12,10,0.0012948588,0.6141629155477725,0.6954545454545454,0.037678174674510956,정상 위험,5
2021-10-12,11,0.00047035026,-0.02839845916936435,0.4636363636363636,0.037678174674510956,정상 위험,5
2021-10-12,12,0.0013578837,0.6632799157717569,0.7,0.037678174674510956,정상 위험,5
2021-10-12,13,0.015408823,11.613550489709038,0.95,0.037678174674510956,정상 위험,5
2021-10-12,14,0.0016920053,0.9236697849096153,0.7636363636363637,0.037678174674510956,정상 위험,5
2021-10-12,15,0.00033079862,-0.13715476396451548,0.32272727272727275,0.037678174674510956,정상 위험,5
2021-10-12,16,0.00037754074,-0.10072738815698222,0.35909090909090907,0.037678174674510956,정상 위험,5
2021-10-12,17,0.0018109202,1.0163433069011805,0.7818181818181819,0.037678174674510956,정상 위험,5
2021-10-12,18,0.00051728013,0.008175234274785032,0.509090909090909,0.037678174674510956,정상 위험,5
2021-10-12,19,0.012630366,9.44822474956019,0.9454545454545454,0.037678174674510956,정상 위험,5
2021-10-12,20,0.032983568,25.310015709299723,0.9818181818181818,0.037678174674510956,정상 위험,5
2021-10-12,21,0.055012055,42.47740109529672,0.990909090909091,0.037678174674510956,불량 위험,5
2021-10-12,22,0.0017554564,0.9731189313854376,0.7681818181818182,0.037678174674510956,정상 위험,5
2021-10-06,1,0.0005800663,-0.06481748959666878,0.42272727272727273,0.1887761950492859,정상 위험,6
2021-10-06,2,0.00046479487,-0.12154502092790341,0.2681818181818182,0.1887761950492859,정상 위험,6
2021-10-06,3,0.0039997785,1.6180959790280796,0.8045454545454546,0.1887761950492859,정상 위험,6
2021-10-06,4,0.00039940726,-0.15372365856366646,0.22272727272727272,0.1887761950492859,정상 위험,6
2021-10-06,5,0.0024577219,0.8592169367751675,0.75,0.1887761950492859,정상 위험,6
2021-10-06,6,0.015175402,7.117859170671142,0.9181818181818182,0.1887761950492859,정상 위험,6
2021-10-06,7,0.000378377,-0.16407309557543465,0.16363636363636364,0.1887761950492859,정상 위험,6
2021-10-06,8,0.00047172734,-0.11813340223562371,0.2818181818181818,0.1887761950492859,정상 위험,6
2021-10-06,9,0.0022225515,0.7434845780309827,0.7272727272727273,0.1887761950492859,정상 위험,6
2021-10-06,10,0.009861405,4.502727618849585,0.8863636363636364,0.1887761950492859,정상 위험,6
2021-10-06,11,0.00038356247,-0.16152122060577845,0.17272727272727273,0.1887761950492859,정상 위험,6
2021-10-06,12,0.00046307585,-0.12239098629310169,0.2681818181818182,0.1887761950492859,정상 위험,6
2021-10-06,13,0.00045953845,-0.12413181443747924,0.2681818181818182,0.1887761950492859,정상 위험,6
2021-10-06,14,0.00096171803,0.12300148783702071,0.5727272727272728,0.1887761950492859,정상 위험,6
2021-10-06,15,0.00038882822,-0.1589298295361886,0.17727272727272728,0.1887761950492859,정상 위험,6
2021-10-06,16,0.0009643583,0.12430080699388277,0.5727272727272728,0.1887761950492859,정상 위험,6
2021-10-06,17,0.00061529706,-0.047479675427874665,0.4409090909090909,0.1887761950492859,정상 위험,6
2021-10-06,18,0.0007525689,0.020074723025743906,0.5227272727272727,0.1887761950492859,정상 위험,6
2021-10-06,19,0.002850274,1.0524002784846656,0.7727272727272727,0.1887761950492859,정상 위험,6
2021-10-06,20,0.0003218941,-0.19186954238698434,0.07272727272727272,0.1887761950492859,정상 위험,6
2021-10-06,21,0.00027527937,-0.21480964814296727,0.031818181818181815,0.1887761950492859,정상 위험,6
2021-10-06,22,0.00492581,2.073815752417211,0.8272727272727273,0.1887761950492859,정상 위험,6
2021-10-13,1,0.00039525874,-0.15576523301699913,0.21818181818181817,0.1887761950492859,정상 위험,6
2021-10-13,2,0.0020016942,0.6347959676806283,0.7045454545454546,0.1887761950492859,정상 위험,6
2021-10-13,3,0.0044510537,1.8401781220788462,0.8181818181818182,0.1887761950492859,정상 위험,6
2021-10-13,4,0.00039364217,-0.1565607827708286,0.21818181818181817,0.1887761950492859,정상 위험,6
2021-10-13,5,0.00039587246,-0.15546321199514293,0.21818181818181817,0.1887761950492859,정상 위험,6
2021-10-13,6,0.0009238973,0.10438910399330922,0.5636363636363636,0.1887761950492859,정상 위험,6
2021-10-13,7,0.0003391178,-0.18339338908037173,0.11818181818181818,0.1887761950492859,정상 위험,6
2021-10-13,8,0.0002906825,-0.2072294318117989,0.045454545454545456,0.1887761950492859,정상 위험,6
2021-10-13,9,0.022868505,10.903799340166351,0.9363636363636364,0.1887761950492859,정상 위험,6
2021-10-13,10,0.0007817783,0.03444930234586955,0.5318181818181819,0.1887761950492859,정상 위험,6
2021-10-13,11,0.00036915173,-0.16861305002442847,0.14545454545454545,0.1887761950492859,정상 위험,6
2021-10-13,12,0.00043696893,-0.13523876033268045,0.2590909090909091,0.1887761950492859,정상 위험,6
2021-10-13,13,0.0004587583,-0.12451574650519287,0.2636363636363636,0.1887761950492859,정상 위험,6
2021-10-13,14,0.001754692,0.5132409495661524,0.6863636363636364,0.1887761950492859,정상 위험,6
2021-10-13,15,0.00026347686,-0.220617913283308,0.02727272727272727,0.1887761950492859,정상 위험,6
2021-10-13,16,0.0074668853,3.3243332849598883,0.8590909090909091,0.1887761950492859,정상 위험,6
2021-10-13,17,0.0005475615,-0.08081379017931319,0.39090909090909093,0.1887761950492859,정상 위험,6
2021-10-13,18,0.017789619,8.404371158112442,0.9227272727272727,0.1887761950492859,정상 위험,6
2021-10-13,19,0.00034124218,-0.18234793830746193,0.12272727272727273,0.1887761950492859,정상 위험,6
2021-10-13,20,0.00044144856,-0.13303423746726176,0.2590909090909091,0.1887761950492859,정상 위험,6
2021-10-13,21,0.00049441395,-0.10696883645277004,0.31363636363636366,0.1887761950492859,정상 위험,6
2021-10-13,22,0.00044165502,-0.1329326328232134,0.2590909090909091,0.1887761950492859,정상 위험,6
2021-10-14,1,0.011540317,5.328956074263528,0.8909090909090909,0.1887761950492859,정상 위험,6
2021-10-14,2,0.00029269088,-0.2062410709897175,0.045454545454545456,0.1887761950492859,정상 위험,6
2021-10-14,3,0.00037290563,-0.16676567593318375,0.15454545454545454,0.1887761950492859,정상 위험,6
2021-10-14,4,0.0003261605,-0.18976996133534382,0.09090909090909091,0.1887761950492859,정상 위험,6
2021-10-14,5,0.0012650809,0.27229282641744235,0.6409090909090909,0.1887761950492859,정상 위험,6
