Date,Lot,Defect,Progress,Progress_Ratio,Prefix_Length,Timestamp,pH_Current,pH_std,pH_min,pH_IQR,pH_exc_high_rate,pH_Display_Excursion_Rate,Temp_Current,Temp_std,Temp_min,Temp_IQR,Temp_exc_high_rate,Temp_Display_Excursion_Rate,Voltage_Current,Voltage_std,Voltage_min,Voltage_IQR,Voltage_exc_high_rate,Voltage_Display_Excursion_Rate,EW_Raw_Probability,EW_Risk_Score,EW_Risk_Percentile,EW_Reference_Threshold,EW_Threshold_Alert,EW_Display_Status,EW_Validated,Actual_Label,EW_OOF_Raw_Probability,EW_OOF_Risk_Score,EW_OOF_Risk_Percentile,EW_OOF_Reference_Threshold,EW_OOF_Threshold_Alert,EW_OOF_Fold
2021-09-13,2,0,70,0.7,48,2021-09-13 16:38:54.200,2.01,0.1305007744331794,1.81,0.2424999999999997,0.0416666666666666,2.083333333333333,41.6,1.4603343971222624,40.26,2.497499999999995,0.0833333333333333,0.0,17.92,1.551194446545277,12.89,2.2974999999999994,0.0416666666666666,2.083333333333333,0.00059272524,0.913920252072636,0.75,0.0302053727209568,False,낮음,False,정상,0.0012982485,4.125190996125366,0.8954545454545455,0.006403928156942129,False,1
2021-09-13,2,0,75,0.75,52,2021-09-13 16:39:14.200,1.84,0.1321516736810847,1.81,0.2549999999999996,0.0384615384615384,1.9230769230769231,42.48,1.44760981291141,40.26,2.497499999999995,0.0769230769230769,0.0,15.18,1.5387740095571825,12.89,2.522500000000001,0.0384615384615384,1.9230769230769231,0.0005352482,0.8842696828723335,0.7454545454545455,0.0217093117535114,False,낮음,False,정상,0.0010248033,2.92702075676407,0.8545454545454545,0.007156230043619871,False,1
2021-09-13,2,0,80,0.8,55,2021-09-13 16:39:29.300,2.18,0.1383950817522019,1.81,0.2599999999999998,0.0545454545454545,3.636363636363636,42.48,1.4206837401625636,40.26,2.4000000000000057,0.0727272727272727,0.0,16.98,1.5323423894982475,12.89,2.324999999999996,0.0545454545454545,1.818181818181818,0.0007968032,1.3398554288543778,0.7772727272727272,0.027820948511362,False,낮음,False,정상,0.0017817188,5.330980033975304,0.9,0.007958420552313328,False,1
2021-09-13,2,0,100,1.0,69,2021-09-13 16:40:39.300,1.93,0.1347932647109034,1.81,0.25,0.0434782608695652,2.898550724637681,41.17,1.451269045157453,40.26,2.639999999999993,0.072463768115942,0.0,16.56,1.521392761092229,12.89,2.539999999999999,0.0434782608695652,1.4492753623188406,0.00090029824,1.1452988755866127,0.7818181818181819,0.030927175655961,False,낮음,False,정상,0.0010298663,2.080371769522687,0.8545454545454545,0.006223993841558695,False,1
2021-09-13,3,0,20,0.2,14,2021-09-13 16:42:10.800,2.19,0.121132476747885,1.83,0.1625000000000003,0.0714285714285714,0.0,41.72,1.413989757023378,40.44,2.072499999999998,0.0714285714285714,0.0,15.09,1.7929207554057809,13.86,2.407499999999999,0.0714285714285714,7.142857142857142,0.06121593,14.079941169555577,0.9727272727272728,0.045932300388813,True,높음,False,정상,0.12927097,31.30907280398449,0.9772727272727273,0.10472393780946732,True,1
2021-09-13,3,0,30,0.3,21,2021-09-13 16:42:45.800,2.04,0.1062140695549726,1.83,0.1600000000000001,0.0476190476190476,0.0,40.78,1.3441561346382769,40.44,1.9500000000000028,0.0476190476190476,0.0,15.18,1.5510638438243114,13.86,2.2399999999999984,0.0476190476190476,4.761904761904762,0.0121254055,5.7948753985861625,0.9181818181818182,0.0354211032390594,False,주의,False,정상,0.0113132475,6.255713467070629,0.8954545454545455,0.12384884059429169,False,1
2021-09-13,3,0,40,0.4,28,2021-09-13 16:43:20.900,2.04,0.1038740334001468,1.83,0.1699999999999999,0.0357142857142857,0.0,41.74,1.4080807512768578,40.44,2.124999999999993,0.0714285714285714,0.0,16.99,1.471909954903463,13.86,1.93,0.0357142857142857,3.571428571428571,0.0028790175,1.5935571268447415,0.8045454545454546,0.035061702132225,False,낮음,False,정상,0.005098899,2.9922613599057444,0.85,0.043242309242486954,False,1
2021-09-13,3,0,50,0.5,35,2021-09-13 16:43:55.900,2.1,0.1026579537210092,1.83,0.165,0.0285714285714285,0.0,41.09,1.395111934908582,40.44,2.0050000000000026,0.0857142857142857,0.0,17.44,1.4290378146257197,13.86,1.9400000000000013,0.0285714285714285,2.857142857142857,0.0017758141,2.060444905258277,0.8272727272727273,0.0189888644963502,False,낮음,False,정상,0.001997436,4.125630105679712,0.8954545454545455,0.010447117500007153,False,1
2021-09-13,3,0,60,0.6,41,2021-09-13 16:44:26.000,1.88,0.1063977810148221,1.81,0.1800000000000001,0.024390243902439,0.0,40.78,1.4557242351422497,40.16,2.259999999999998,0.073170731707317,0.0,15.92,1.370759848031598,13.86,1.9199999999999984,0.024390243902439,2.4390243902439024,9.671902e-05,-0.0399481187997358,0.4409090909090909,0.0195298474282026,False,낮음,False,정상,0.00017471667,0.16009384699227305,0.5863636363636363,0.009915557689964771,False,1
2021-09-13,3,0,65,0.65,45,2021-09-13 16:44:46.000,1.81,0.1064258645558712,1.81,0.1600000000000001,0.0222222222222222,0.0,43.59,1.4698090304044893,40.16,2.700000000000003,0.0666666666666666,0.0,15.95,1.3263869051759454,13.86,1.889999999999997,0.0222222222222222,2.2222222222222223,9.679357e-05,0.0078373624042734,0.5045454545454545,0.0202237516641616,False,낮음,False,정상,3.615455e-05,-0.10369373338100171,0.36363636363636365,0.005443901754915714,False,1
